Main,,,,Estado,,,,,Estado AMD,,Media de los flujos (kg/min),,,,Sangre (ppm),,,,Conductividad (mS / cm),,,,Misc,,,,Flujos máximos (kg/min),,,,Producciones (kg),,,
10/04/2025 09:59 p. m.,Ordeño,11:11,10.55,3,,"DI,TD",DI,DI,0,"TI,TD",0.42,0.60,0.96,1.02,0,0,0,0,3.55,4.12,4.60,4.47,VMS 2,,Tanque,,0.78,0.96,1.86,1.56,0.11,3.47,2.98,3.99
11/04/2025 07:08 a. m.,Ordeño,08:47,17.86,1,,,,,0,DI,0.84,0.60,1.08,1.14,0,0,0,0,5.18,4.11,4.59,4.80,VMS 2,,Tanque,,1.38,0.96,1.44,1.80,4.19,3.44,3.79,6.44
11/04/2025 03:46 p. m.,Ordeño,08:28,12.69,2,,,,,0,,0.66,0.66,1.08,1.08,0,0,0,0,4.19,4.15,4.71,4.51,VMS 2,,Tanque,,1.14,1.14,1.50,1.56,1.34,3.07,3.52,4.76
12/04/2025 07:53 a. m.,Ordeño,11:37,22.60,1,,,,,1,,0.84,0.60,1.20,1.20,0,0,0,0,4.95,3.92,4.84,4.78,VMS 2,,Tanque,,1.26,1.08,1.74,1.62,3.58,4.96,6.57,7.49
12/04/2025 05:59 p. m.,Ordeño,08:35,12.05,2,,,DI,DI,0,,0.00,0.66,1.14,1.20,0,0,393,0,0.00,3.87,4.62,4.36,VMS 2,,Tanque,,0.00,1.02,1.56,1.56,0.00,3.50,3.97,4.58
13/04/2025 08:12 a. m.,Ordeño,09:07,19.72,1,,,,,1,DI,0.84,0.66,1.02,1.08,0,0,0,0,5.64,4.36,4.81,4.62,VMS 2,,Tanque,,1.38,1.14,1.44,1.50,4.27,3.89,5.53,6.03
13/04/2025 04:41 p. m.,Ordeño,11:05,6.34,2,,TD,"DI,TI","DI,TI",0,,0.00,0.60,0.00,0.84,0,0,0,0,0.00,4.12,0.00,3.02,VMS 2,,Tanque,,0.00,0.84,0.00,1.44,0.00,2.44,0.00,3.90
13/04/2025 10:34 p. m.,Ordeño,14:20,3.23,3,,,"DI,DD,TI","DI,TI",0,,0.00,0.48,0.00,1.14,0,0,0,0,0.00,3.84,0.00,4.49,VMS 2,,Tanque,,0.00,0.72,0.00,1.86,0.00,0.87,0.00,2.36
14/04/2025 09:13 a. m.,Ordeño,09:23,20.68,1,,,,,0,"DI,TI",0.84,0.66,1.32,1.32,0,0,306,0,5.34,4.24,5.15,4.64,VMS 2,,Tanque,,1.38,1.02,1.68,1.74,3.54,3.88,8.09,5.17
14/04/2025 06:08 p. m.,Ordeño,07:56,9.77,2,,,DI,DI,0,,0.00,0.66,0.96,1.14,0,0,0,0,0.00,4.09,4.34,4.54,VMS 2,,Tanque,,0.00,0.96,1.32,1.68,0.00,2.96,2.58,4.23
15/04/2025 03:49 a. m.,Ordeño,08:27,11.98,1,,,,,0,DI,0.78,0.66,0.96,1.20,0,0,0,0,5.37,4.21,4.74,4.71,VMS 2,,Tanque,,1.32,1.02,1.32,1.62,2.51,2.91,2.20,4.36
15/04/2025 12:10 p. m.,Ordeño,10:43,9.43,2,,,DI,DI,0,,0.00,0.60,1.08,1.20,0,0,351,0,0.00,4.54,5.06,4.95,VMS 2,,Tanque,,0.00,0.96,1.50,1.62,0.00,2.65,2.64,4.14
15/04/2025 07:17 p. m.,Ordeño,07:23,9.60,3,,,,,0,DI,0.84,0.66,1.02,1.08,0,0,332,0,5.49,4.40,4.92,4.96,VMS 2,,Tanque,,1.32,1.02,1.38,1.44,1.85,2.31,2.29,3.15
16/04/2025 02:21 a. m.,Ordeño,09:31,10.25,1,,,,,1,DI,0.84,0.60,1.08,1.20,0,0,332,0,5.30,4.33,5.00,4.80,VMS 2,,Tanque,,1.20,1.02,1.50,1.68,1.93,2.27,2.46,3.59
16/04/2025 11:11 a. m.,Ordeño,08:21,10.88,2,,,DI,DI,0,,0.00,0.60,1.08,1.14,0,0,0,0,0.00,4.40,5.01,4.94,VMS 2,,Tanque,,0.00,1.08,1.50,1.56,0.00,3.03,3.35,4.50
16/04/2025 04:40 p. m.,Ordeño,09:12,7.91,3,,,,,0,DI,0.60,0.54,0.96,1.14,0,0,419,0,5.35,4.39,4.86,4.97,VMS 2,,Tanque,,1.08,0.90,1.38,1.62,1.27,1.87,2.42,2.35
17/04/2025 12:01 a. m.,Ordeño,10:26,1.96,1,,DD,"DI,TI,TD","DI,TI,TD",0,,0.00,0.48,0.00,0.00,0,0,0,0,0.00,4.31,0.00,0.00,VMS 2,,Tanque,,0.00,0.96,0.00,0.00,0.00,1.96,0.00,0.00
17/04/2025 06:56 a. m.,Ordeño,08:47,19.81,2,,,,,0,DI,0.90,0.60,1.08,1.26,0,0,0,0,5.78,4.45,5.27,5.20,VMS 2,,Tanque,,1.32,0.90,1.44,1.74,2.58,3.22,6.02,7.99
17/04/2025 02:56 p. m.,Ordeño,09:08,12.25,3,,,,,0,,0.78,0.66,1.20,1.08,0,0,0,0,4.97,4.53,4.88,4.52,VMS 2,,Tanque,,1.14,0.96,1.74,1.50,1.49,2.86,3.81,4.09
18/04/2025 12:54 a. m.,Ordeño,09:45,14.66,1,,,,,0,,0.78,0.60,1.14,1.20,0,0,0,0,5.05,4.49,5.00,4.82,VMS 2,,Tanque,,1.20,0.96,1.56,1.74,1.46,3.63,4.28,5.29
18/04/2025 08:57 a. m.,Ordeño,08:38,11.30,2,,,DI,DI,0,,0.00,0.66,1.02,1.20,0,0,0,0,0.00,4.31,4.96,4.65,VMS 2,,Tanque,,0.00,0.96,1.50,1.74,0.00,3.36,3.58,4.36
19/04/2025 02:24 a. m.,Ordeño,11:56,23.58,1,,,,,1,DI,1.02,0.66,1.14,1.26,0,0,361,0,6.51,4.65,5.09,4.93,VMS 2,,Tanque,,1.44,1.08,1.62,1.68,4.27,4.81,6.62,7.88
19/04/2025 02:51 p. m.,Ordeño,11:47,15.07,2,,,,,0,,0.66,0.66,0.96,1.14,0,0,373,0,4.41,4.12,4.53,4.42,VMS 2,,Tanque,,1.32,1.08,1.32,1.74,1.23,3.77,4.42,5.65
19/04/2025 07:31 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
20/04/2025 01:32 a. m.,Ordeño,09:36,13.87,1,,,,,0,DI,0.72,0.66,0.96,0.96,0,0,0,0,4.92,3.92,4.27,4.11,VMS 2,,Tanque,,1.08,1.08,1.38,1.50,1.17,3.40,4.53,4.77
20/04/2025 11:12 a. m.,Ordeño,11:05,11.86,2,,,,,1,DI,0.66,0.66,0.90,1.20,0,0,393,0,5.45,4.25,4.60,4.60,VMS 2,,Tanque,,1.02,1.02,1.20,1.56,1.15,2.89,3.29,4.53
20/04/2025 04:46 p. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
21/04/2025 03:13 a. m.,Ordeño,19:52,3.94,1,,,"DD,TI,TD","TI,TD",0,,0.66,0.60,0.00,0.00,0,427,0,0,5.86,4.52,0.00,0.00,VMS 2,,Tanque,,1.20,0.90,0.00,0.00,1.47,2.47,0.00,0.00
21/04/2025 09:54 a. m.,Ordeño,11:22,20.23,2,,,,,0,DI,0.90,0.66,1.08,1.26,0,0,0,0,5.47,4.18,5.40,5.31,VMS 2,,Tanque,,1.32,1.02,1.74,2.10,1.47,3.54,6.69,8.53
21/04/2025 11:26 p. m.,Ordeño,12:03,7.01,3,,TD,"DI,TI","DI,TI",0,,0.00,0.60,0.00,1.08,0,0,0,0,0.00,4.11,0.00,4.16,VMS 2,,Tanque,,0.00,0.90,0.00,1.62,0.00,3.37,0.00,3.64
22/04/2025 02:29 a. m.,Ordeño,09:14,0.78,1,,,"DI,TI,TD","DI,TI,TD",0,,0.00,0.48,0.00,0.00,0,319,0,0,0.00,3.60,0.00,0.00,VMS 2,,Tanque,,0.00,0.72,0.00,0.00,0.00,0.78,0.00,0.00
22/04/2025 09:54 a. m.,Ordeño,07:13,4.53,2,,,"DI,DD,TI","DI,DD,TI",0,,0.00,0.00,0.00,1.20,0,0,0,0,0.00,0.00,0.00,4.95,VMS 2,,Tanque,,0.00,0.00,0.00,1.68,0.00,0.00,0.00,4.53
22/04/2025 02:21 p. m.,Ordeño,09:20,16.68,3,,TI,,,1,"DI,TI",1.14,0.66,1.14,0.96,0,0,0,0,7.37,4.73,5.26,3.99,VMS 2,,Tanque,,1.68,1.02,1.50,1.38,3.73,3.86,7.26,1.83
23/04/2025 10:54 a. m.,Ordeño,10:47,19.89,1,,,,,1,DI,0.78,0.72,1.14,1.26,0,0,341,0,6.28,4.93,5.05,5.33,VMS 2,,Tanque,,1.44,1.20,1.50,1.80,2.35,5.55,4.00,7.99
23/04/2025 10:53 p. m.,Ordeño,13:09,4.33,2,,,"DI,TI,TD","DI,TI",0,,0.00,0.66,0.00,1.02,0,0,0,0,0.00,4.23,0.00,4.81,VMS 2,,Tanque,,0.00,1.02,0.00,1.62,0.00,2.30,0.00,2.03
24/04/2025 03:51 a. m.,Ordeño,07:20,8.59,1,,,TI,TI,1,DI,0.54,0.66,0.00,1.26,0,0,0,0,5.55,4.03,0.00,5.02,VMS 2,,Tanque,,0.90,1.02,0.00,1.86,1.44,1.74,0.00,5.41
24/04/2025 02:11 p. m.,Ordeño,07:45,12.76,2,,,,,1,,0.90,0.72,1.14,1.20,0,0,0,0,5.71,4.96,5.64,5.00,VMS 2,,Tanque,,1.32,1.20,1.62,1.56,1.56,3.37,3.18,4.65
25/04/2025 12:48 a. m.,Ordeño,10:24,8.79,1,,,TI,TI,0,,0.54,0.66,0.00,1.26,0,0,0,0,5.34,4.93,0.00,5.01,VMS 2,,Tanque,,0.96,1.08,0.00,1.68,1.01,3.22,0.00,4.56
25/04/2025 07:48 a. m.,Ordeño,10:11,8.27,2,,,,DI,0,TD,0.00,0.66,1.20,1.08,0,0,0,0,0.00,4.61,4.84,5.92,VMS 2,,Tanque,,0.00,1.20,1.74,1.44,0.00,2.05,2.60,3.62
25/04/2025 02:58 p. m.,Ordeño,07:11,10.27,3,,,,,1,DI,0.84,0.66,0.96,1.14,0,0,0,0,6.52,4.82,5.10,5.00,VMS 2,,Tanque,,1.20,1.08,1.44,1.50,1.79,2.39,2.84,3.25
26/04/2025 02:39 a. m.,Ordeño,10:30,14.23,1,,,,,1,DI,0.84,0.66,1.02,1.20,0,0,0,0,5.93,4.96,5.28,5.14,VMS 2,,Tanque,,1.38,1.08,1.38,1.56,2.02,3.68,3.23,5.30
26/04/2025 03:02 p. m.,Ordeño,09:11,13.15,2,,,,,1,,0.54,0.72,1.14,1.20,0,0,0,342,5.13,4.67,5.41,5.02,VMS 2,,Tanque,,1.14,1.08,1.56,1.56,1.16,3.80,3.22,4.97
26/04/2025 11:33 p. m.,Ordeño,14:09,4.63,3,,TD,"DI,TI",TI,0,,0.18,0.60,0.00,0.96,0,0,0,0,4.41,4.33,0.00,4.46,VMS 2,,Tanque,,0.48,0.96,0.00,2.10,0.34,1.61,0.00,2.68
27/04/2025 09:16 a. m.,Ordeño,09:55,14.83,1,,,,,0,,0.90,0.72,1.20,1.26,0,0,0,0,5.46,4.52,5.48,5.05,VMS 2,,Tanque,,1.32,1.08,1.62,1.62,1.06,3.67,4.25,5.85
27/04/2025 05:22 p. m.,Ordeño,10:04,6.15,2,,,TI,TI,0,,0.48,0.66,0.00,0.96,0,0,0,0,5.47,4.38,0.00,5.18,VMS 2,,Tanque,,1.02,1.08,0.00,1.38,0.94,2.66,0.00,2.55
28/04/2025 03:21 a. m.,Ordeño,07:55,15.81,1,,,,,1,DI,0.90,0.66,1.08,1.38,0,0,0,0,5.99,4.45,5.09,5.17,VMS 2,,Tanque,,1.32,1.08,1.44,1.80,1.72,3.31,3.13,7.65
28/04/2025 10:17 p. m.,Ordeño,11:10,20.61,2,,,,,1,DI,0.90,0.72,1.14,1.20,0,0,0,0,5.75,4.78,5.23,4.88,VMS 2,,Tanque,,1.38,1.26,1.50,1.50,2.11,5.40,5.85,7.25
29/04/2025 09:04 a. m.,Ordeño,10:39,12.44,1,,,,,1,DI,0.84,0.72,1.02,1.20,0,0,327,0,5.80,4.12,4.83,4.48,VMS 2,,Tanque,,1.26,1.14,1.50,1.62,1.51,3.51,3.29,4.13
29/04/2025 05:53 p. m.,Ordeño,08:20,6.05,2,,,TD,TD,1,DI,0.72,0.66,1.02,0.00,0,0,0,0,5.93,4.48,5.01,0.00,VMS 2,,Tanque,,1.02,0.96,1.44,0.00,1.03,2.44,2.58,0.00
29/04/2025 10:01 p. m.,Ordeño,06:28,7.72,3,,,,,1,"DI,TD",0.42,0.54,0.84,1.14,0,0,0,0,5.46,4.28,5.08,5.48,VMS 2,,Tanque,,0.78,0.84,1.14,1.56,0.46,1.32,1.24,4.70
30/04/2025 08:12 a. m.,Ordeño,09:33,13.00,1,,,,,1,DI,0.78,0.66,1.14,1.14,0,0,0,0,5.80,4.65,5.25,4.99,VMS 2,,Tanque,,1.14,1.14,1.44,1.62,1.32,3.38,3.64,4.66
01/05/2025 02:39 a. m.,Ordeño,11:30,18.81,1,,,,,1,DI,0.84,0.66,1.08,1.20,0,0,325,0,5.75,4.65,5.25,5.13,VMS 2,,Tanque,,1.26,1.20,1.50,1.74,1.93,4.62,5.50,6.76
01/05/2025 10:38 a. m.,Ordeño,09:20,7.89,2,,,,,1,DI,0.42,0.60,0.96,1.08,0,0,0,418,5.48,3.85,4.47,4.56,VMS 2,,Tanque,,0.96,0.96,1.32,1.68,0.75,2.39,2.27,2.48
02/05/2025 02:48 a. m.,Ordeño,10:21,16.83,1,,,,,1,DI,0.90,0.60,1.14,1.20,0,0,0,0,6.39,4.51,5.10,5.11,VMS 2,,Tanque,,1.38,0.90,1.50,1.50,2.15,4.05,4.87,5.76
03/05/2025 01:22 a. m.,Ordeño,13:36,18.68,1,,,DI,DI,1,,0.00,0.72,0.96,1.38,0,0,0,0,0.00,4.73,5.23,5.07,VMS 2,,Tanque,,0.00,1.08,1.44,1.80,0.00,5.12,5.40,8.16
03/05/2025 02:21 p. m.,Ordeño,08:07,14.86,2,,,,,1,DI,1.02,0.66,1.02,1.20,0,322,0,0,7.04,3.90,4.17,4.46,VMS 2,,Tanque,,1.50,1.02,1.50,1.74,2.89,3.32,4.30,4.35
04/05/2025 03:02 a. m.,Ordeño,11:27,10.78,1,,,,,1,DI,0.30,0.66,1.20,1.02,0,0,0,0,5.39,4.28,4.80,4.68,VMS 2,,Tanque,,0.66,1.26,1.56,1.56,0.88,2.72,4.01,3.17
04/05/2025 02:16 p. m.,Ordeño,11:25,10.80,2,,,DI,DI,0,,0.00,0.72,0.96,1.26,0,0,0,0,0.00,4.40,4.67,4.63,VMS 2,,Tanque,,0.00,1.20,1.38,1.74,0.00,2.96,3.33,4.51
05/05/2025 06:11 a. m.,Ordeño,09:34,11.71,1,,,TD,TD,1,DI,0.60,0.84,1.38,0.30,0,0,0,0,5.52,4.26,4.51,1.81,VMS 2,,Tanque,,1.26,1.32,2.04,0.48,1.22,4.20,6.24,0.05
05/05/2025 11:08 a. m.,Ordeño,09:05,8.30,2,,,,DI,1,TI,0.00,0.72,1.08,1.02,0,0,0,0,0.00,3.72,4.96,4.20,VMS 2,,Tanque,,0.00,1.08,1.56,1.50,0.00,1.18,5.56,1.56
06/05/2025 01:35 a. m.,Ordeño,08:09,13.80,1,,,,,1,DI,0.84,0.66,1.02,1.20,0,0,539,0,6.88,4.17,4.42,4.56,VMS 2,,Tanque,,1.38,1.08,1.50,1.62,1.87,3.45,3.27,5.21
06/05/2025 02:12 p. m.,Ordeño,12:02,11.30,2,,TI,,,0,,0.42,0.84,1.14,1.08,0,0,0,0,5.12,4.44,4.70,4.83,VMS 2,,Tanque,,1.14,1.26,1.86,1.68,0.93,3.28,3.13,3.96
06/05/2025 11:34 p. m.,Ordeño,06:58,9.91,3,,,,,0,DI,0.36,0.66,0.96,1.20,0,0,0,0,5.67,4.16,4.56,4.50,VMS 2,,Tanque,,0.72,1.08,1.38,1.50,0.75,2.57,2.38,4.21
07/05/2025 02:33 p. m.,Ordeño,09:46,14.15,1,,,DI,,0,,0.66,0.72,1.14,1.20,0,0,316,0,5.17,4.40,4.68,4.64,VMS 2,,Tanque,,1.02,1.14,1.62,1.50,0.71,3.81,4.18,5.45
08/05/2025 12:46 a. m.,Ordeño,06:58,9.04,1,,,DI,,0,,0.24,0.66,0.96,1.08,0,0,497,0,4.56,4.01,4.48,4.17,VMS 2,,Tanque,,0.60,1.02,1.38,1.62,0.39,2.63,2.47,3.55
08/05/2025 08:44 a. m.,Ordeño,13:09,2.29,2,,DI,"TI,TD","TI,TD",0,,0.48,0.66,0.00,0.00,0,0,0,0,5.09,4.19,0.00,0.00,VMS 2,,Tanque,,1.44,0.90,0.00,0.00,0.52,1.77,0.00,0.00
08/05/2025 07:46 p. m.,Ordeño,07:56,16.63,3,,,,,1,DI,0.78,0.72,1.14,1.26,0,0,327,0,6.40,4.39,5.15,5.17,VMS 2,,Tanque,,1.32,1.14,1.56,1.74,1.28,3.23,5.32,6.80
09/05/2025 07:35 a. m.,Ordeño,09:03,8.79,1,,"DI,TI",TD,TD,1,DI,0.66,0.78,1.26,0.00,0,0,0,0,5.80,4.31,4.30,0.00,VMS 2,,Tanque,,1.20,1.20,1.86,0.00,0.93,3.52,4.34,0.00
09/05/2025 08:44 a. m.,Rechazada,00:00,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
09/05/2025 02:38 p. m.,Ordeño,10:01,10.50,2,,TD,,,1,"DI,TI",0.30,0.78,1.20,0.84,0,0,0,322,6.02,4.19,5.01,4.42,VMS 2,,Tanque,,0.66,1.08,1.80,1.20,0.49,1.94,6.99,1.08
10/05/2025 12:15 a. m.,Ordeño,09:02,5.74,1,,,TI,TI,0,DI,0.36,0.66,0.00,0.90,0,0,0,0,4.85,4.17,0.00,4.12,VMS 2,,Tanque,,1.14,1.02,0.00,1.38,0.69,2.42,0.00,2.63
10/05/2025 09:15 a. m.,Ordeño,10:34,9.96,2,,,,"DI,TI",0,,0.00,0.66,0.00,1.32,0,0,0,0,0.00,4.26,0.00,5.01,VMS 2,,Tanque,,0.00,1.20,0.00,1.74,0.00,2.82,0.00,7.14
11/05/2025 12:50 a. m.,Ordeño,09:42,16.81,1,,,,,1,"DI,TI",0.96,0.78,1.14,1.08,0,0,333,0,6.55,4.36,5.08,4.45,VMS 2,,Tanque,,1.32,1.14,1.44,1.62,1.58,4.08,6.26,4.89
11/05/2025 11:08 a. m.,Ordeño,09:07,9.53,2,,,,,1,DI,0.30,0.78,1.02,0.90,0,0,0,0,5.45,4.00,4.27,4.44,VMS 2,,Tanque,,0.60,1.14,1.62,1.68,0.54,3.23,2.42,3.34
12/05/2025 01:29 a. m.,Ordeño,09:50,11.91,1,,,DI,DI,1,,0.12,0.72,0.96,1.14,0,0,0,0,2.14,4.27,4.68,4.64,VMS 2,,Tanque,,0.36,1.08,1.38,1.68,0.05,3.73,3.21,4.92
12/05/2025 08:00 a. m.,Ordeño,12:30,2.95,2,,,"TI,TD","TI,TD",0,DI,0.84,0.66,0.00,0.00,0,0,0,0,7.24,3.86,0.00,0.00,VMS 2,,Tanque,,1.20,0.96,0.00,0.00,1.11,1.84,0.00,0.00
12/05/2025 11:59 a. m.,Ordeño,07:50,6.88,3,,,,,0,"DI,TI",0.24,0.60,1.08,1.02,0,0,0,0,5.45,3.92,5.50,4.97,VMS 2,,Tanque,,0.60,1.02,1.56,1.74,0.34,0.97,2.41,3.16
13/05/2025 12:12 a. m.,Echada sin ordeñar,16:45,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
13/05/2025 10:10 a. m.,Ordeño,11:41,17.05,1,,TD,,,1,DI,0.84,0.72,1.08,1.08,0,0,0,0,7.30,5.41,5.39,5.10,VMS 2,,Tanque,,1.20,1.20,1.80,1.68,1.46,5.21,5.46,4.92
14/05/2025 03:45 a. m.,Ordeño,08:37,16.14,1,,,,,1,"DI,TD",0.42,0.78,1.08,1.20,0,0,0,0,5.55,4.38,4.96,5.48,VMS 2,,Tanque,,0.90,1.20,1.44,2.28,0.95,3.96,4.28,6.95
14/05/2025 01:35 p. m.,Ordeño,07:50,4.41,2,,TI,TI,"DI,TI",0,,0.00,0.66,0.42,1.02,0,0,0,0,0.00,4.53,1.01,4.80,VMS 2,,Tanque,,0.00,1.02,0.66,1.44,0.00,2.13,0.13,2.15
14/05/2025 05:38 p. m.,Ordeño,08:07,4.46,3,,,TD,,0,"DI,TI",0.24,0.54,0.90,0.36,0,0,0,0,6.63,4.22,5.27,4.73,VMS 2,,Tanque,,0.36,0.84,1.38,0.96,0.20,0.74,2.93,0.59
14/05/2025 10:10 p. m.,Echada sin ordeñar,16:48,,,,,,,,,,,,,,,,,,,,,VMS 2,,,,,,,,,,,
15/05/2025 02:41 a. m.,Ordeño,09:44,1.73,1,,,"TI,TD","DI,TI,TD",0,,0.00,0.60,0.00,0.00,0,0,0,0,0.00,4.79,0.00,0.00,VMS 2,,Tanque,,0.00,0.84,0.00,0.00,0.00,1.73,0.00,0.00
15/05/2025 01:15 p. m.,Ordeño,07:42,14.00,2,,,,,1,"DI,TD",0.84,0.72,1.02,1.08,0,0,0,0,7.37,4.73,5.37,5.83,VMS 2,,Tanque,,1.26,1.14,1.38,1.62,1.23,3.09,4.96,4.72
15/05/2025 10:06 p. m.,Ordeño,09:31,5.65,3,,TI,TD,TD,1,DI,0.42,0.66,0.90,0.00,0,0,0,0,6.30,4.26,4.63,0.00,VMS 2,,Tanque,,0.78,0.96,1.38,0.00,0.90,2.44,2.31,0.00
16/05/2025 05:35 a. m.,Ordeño,10:06,7.94,1,,,,DI,1,TI,0.00,0.66,1.14,0.90,0,0,0,0,0.00,4.18,5.30,4.94,VMS 2,,Tanque,,0.00,1.14,1.56,1.26,0.00,1.90,4.31,1.73
16/05/2025 06:33 p. m.,Ordeño,09:54,3.59,2,,,"TI,TD","TI,TD",0,,0.30,0.72,0.00,0.00,0,0,0,0,5.72,4.52,0.00,0.00,VMS 2,,Tanque,,0.48,1.14,0.00,0.00,0.57,3.02,0.00,0.00
17/05/2025 03:33 a. m.,Ordeño,02:57,0.00,1,,,"DD,TI,TD",Todos,0,,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,VMS 2,,Tanque,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17/05/2025 07:53 a. m.,Ordeño,09:43,17.82,2,,,,,1,DI,0.84,0.72,1.08,1.20,0,0,0,0,8.11,4.71,5.72,5.81,VMS 2,,Tanque,,1.20,1.20,1.50,1.74,1.35,3.79,6.21,6.47
18/05/2025 12:51 a. m.,Ordeño,10:16,7.66,1,,,TI,TI,1,,0.48,0.78,0.00,1.02,0,0,0,0,5.27,4.45,0.00,4.91,VMS 2,,Tanque,,1.02,1.20,0.00,1.50,0.76,3.95,0.00,2.95
18/05/2025 04:50 p. m.,Ordeño,08:36,12.38,2,,,,,1,TD,0.24,0.72,0.96,1.20,0,0,0,0,4.83,4.19,4.68,5.80,VMS 2,,Tanque,,0.60,1.08,1.50,1.86,0.64,3.31,2.69,5.74
19/05/2025 02:12 a. m.,Ordeño,07:58,4.37,1,,,TI,TI,1,DI,0.24,0.72,0.12,0.72,0,0,0,0,5.57,4.06,2.81,4.67,VMS 2,,Tanque,,0.42,1.08,0.24,1.26,0.34,2.22,0.06,1.75
19/05/2025 06:52 a. m.,Ordeño,12:17,1.54,2,,,"TI,TD","DI,TD",0,TI,0.00,0.60,0.24,0.00,0,0,0,0,0.00,4.07,5.82,0.00,VMS 2,,Tanque,,0.00,0.84,0.54,0.00,0.00,0.99,0.55,0.00
19/05/2025 11:24 a. m.,Ordeño,08:48,5.62,3,,,,DI,0,TI,0.00,0.60,1.02,0.96,0,0,0,0,0.00,4.55,6.08,5.73,VMS 2,,Tanque,,0.00,0.96,1.50,1.38,0.00,1.19,2.59,1.84
20/05/2025 03:33 a. m.,Ordeño,11:04,7.03,1,,,TI,TI,1,TD,0.30,0.72,0.00,0.90,0,0,0,0,4.50,4.53,0.00,5.37,VMS 2,,Tanque,,0.90,1.20,0.00,1.38,0.50,3.90,0.00,2.63
20/05/2025 07:30 a. m.,Ordeño,09:24,6.19,2,,,,TD,1,"DI,TI",0.42,0.66,1.14,0.00,0,0,0,0,6.45,3.94,5.56,0.00,VMS 2,,Tanque,,0.78,1.08,2.04,0.00,0.59,1.09,4.51,0.00
20/05/2025 05:35 p. m.,Ordeño,07:40,7.94,3,,"DI,TD",,,0,,0.24,0.78,0.96,0.66,0,0,0,0,5.09,4.61,5.06,5.02,VMS 2,,Tanque,,0.60,1.26,1.44,1.14,0.27,2.60,2.38,2.69
21/05/2025 01:32 a. m.,Ordeño,08:12,1.68,1,,,"TI,TD","DI,TI,TD",0,,0.00,0.72,0.00,0.00,0,0,0,0,0.00,4.48,0.00,0.00,VMS 2,,Tanque,,0.00,1.14,0.00,0.00,0.00,1.68,0.00,0.00
21/05/2025 10:07 a. m.,Ordeño,08:50,10.24,2,,,,,1,"DI,TD",0.36,0.72,0.96,0.96,0,0,0,0,6.01,4.61,5.35,6.14,VMS 2,,Tanque,,0.54,1.14,1.32,1.38,0.37,2.80,3.82,3.25
21/05/2025 05:58 p. m.,Ordeño,11:57,4.82,3,,,TI,TI,1,DI,0.78,0.72,0.00,0.96,0,0,0,0,7.84,4.40,0.00,4.82,VMS 2,,Tanque,,1.32,1.14,0.00,1.44,1.14,1.92,0.00,1.76
22/05/2025 02:39 a. m.,Ordeño,12:38,2.28,1,,DI,"TI,TD","TI,TD",0,,0.18,0.66,0.00,0.00,0,0,0,0,4.76,4.45,0.00,0.00,VMS 2,,Tanque,,0.48,1.08,0.00,0.00,0.28,2.00,0.00,0.00
22/05/2025 07:37 a. m.,Ordeño,10:00,9.68,2,,,,,1,"TI,TD",0.24,0.72,1.08,0.96,0,0,0,0,5.05,4.25,6.07,5.40,VMS 2,,Tanque,,0.54,1.08,1.44,1.62,0.36,1.90,4.24,3.18
22/05/2025 03:47 p. m.,Ordeño,09:49,5.49,3,,,,DI,0,,0.00,0.54,0.90,0.84,0,0,0,0,0.00,4.33,4.94,4.99,VMS 2,,Tanque,,0.00,1.20,1.26,1.62,0.00,1.98,1.61,1.90
23/05/2025 02:41 a. m.,Ordeño,08:42,6.24,1,,,TI,TI,0,,0.30,0.78,0.00,1.08,0,0,0,0,4.85,4.44,0.00,4.85,VMS 2,,Tanque,,0.72,1.20,0.00,1.86,0.38,3.11,0.00,2.75
23/05/2025 10:39 a. m.,Ordeño,08:45,3.76,2,,,TI,"DI,TI",0,,0.00,0.72,0.00,0.84,0,0,0,0,0.00,4.28,0.00,5.14,VMS 2,,Tanque,,0.00,1.08,0.00,1.20,0.00,2.05,0.00,1.71
23/05/2025 03:26 p. m.,Ordeño,06:49,7.48,3,,,,,1,"DI,TI",0.36,0.66,1.14,0.90,0,0,0,0,6.18,4.16,6.36,5.08,VMS 2,,Tanque,,0.48,1.14,1.50,1.56,0.42,1.23,4.62,1.21
24/05/2025 09:35 a. m.,Ordeño,10:35,10.25,1,,TI,TI,,1,DI,0.78,0.78,1.02,1.08,0,0,0,0,7.77,4.67,4.89,5.28,VMS 2,,Tanque,,1.26,1.14,1.62,1.44,1.39,4.28,1.73,2.85
24/05/2025 05:12 p. m.,Ordeño,09:40,6.26,2,,,,TI,1,TD,0.24,0.72,0.00,1.02,0,0,0,0,4.92,3.81,0.00,5.58,VMS 2,,Tanque,,0.66,1.20,0.00,1.62,0.31,1.81,0.00,4.14
